#1
double BOP(168,2) #Comments here
150	182569792.814
151	362585450.466
152	224168682.463
153	163792814.244
154	145106011.272
155	288068057.084
156	396024886.167
157	97010183.3791
158	253598219.941
159	140864076.424
160	113866060.723
161	147936038.022
162	67637732.0738
163	138526115.007
164	71373737.8738
165	177603486.134
166	339872703.77
167	294882935.771
double NetDemand(168,2) #Comments here
0	23477782.3211
1	-108378615.959
2	-168166138.839
3	-45170911.9826
4	19438496.2208
5	-46466311.757
6	47259297.1509
7	123826503.358
8	129749920.261
9	195600686.271
10	241760712.801
11	337319096.664
12	372335351.97
13	385594609.923
14	404239546.583
15	421325039.017
16	438220475.573
17	455055225.533
18	466066895.714
19	473683321.603
20	466941019.326
21	430432881.872
22	317912879.062
23	390806998.014
24	454189490.457
25	288353650.879
26	204577630.215
27	251784379.352
28	368290998.624
29	364191316.345
30	351428989.306
31	198602981.485
32	271617002.487
33	365916276.908
34	305866326.898
35	303977151.996
36	180589045.743
37	439805400.381
38	403001993.356
39	379238456.176
40	263269647.842
41	131765986.612
42	115732531.304
43	162406054.189
44	384557021.838
45	350061955.569
46	276929693.141
47	291750847.292
48	259758417.744
49	235477612.221
50	235288906.118
51	265515636.816
52	220287148.898
53	301938735.916
54	318589601.987
55	410429925.059
56	424075780.262
57	406122729.453
58	371581629.9
59	367673507.735
60	299357579.36
61	372816581.26
62	395560896.673
63	310108385.679
64	385836653.809
65	476694725.339
66	494212718.588
67	498172517.593
68	485559296.305
69	442119143.338
70	402381358.651
71	362982166.925
72	267367001.848
73	188753632.151
74	116100084.559
75	-68408513.0085
76	6139205.41043
77	-44250679.3378
78	-31714319.3936
79	-24017203.4361
80	81509501.3276
81	-27924587.4979
82	-33053626.9418
83	-32998401.1754
84	159930341.293
85	293695498.919
86	313128451.269
87	399394762.799
88	405341224.508
89	398826077.71
90	410716661.555
91	425744675.808
92	392641274.567
93	269202829.415
94	252536845.679
95	224405688.939
96	95159412.7606
97	64788871.3055
98	111001583.08
99	170039862.188
100	74811483.2904
101	12432846.6511
102	36905048.3403
103	62608506.7728
104	73346722.8032
105	55517409.3616
106	66924478.69
107	85837268.9078
108	220592311.054
109	213143208.368
110	350258292.67
111	445192084.629
112	520181811.435
113	498264233.602
114	492896340.029
115	432450183.546
116	380822327.176
117	271177802.473
118	185704336.987
119	174491650.86
120	179701689.808
121	219955459.342
122	170170997.554
123	77517031.7194
124	125446456.208
125	50048812.639
126	159919319.63
127	217748955.092
128	177187059.764
129	216704762.562
130	306277695.207
131	381755813.335
132	387411751.205
133	430713244.435
134	458678417.744
135	444847124.22
136	473275088.82
137	485927042.274
138	495486585.503
139	469136320.281
140	465680985.784
141	456635522.059
142	414802964.016
143	374692061.253
144	319134291.715
145	339312447.968
146	400121169.163
147	398594773.586
148	387381071.146
149	336934920.438
150	284085174.242
151	223796254.821
152	177766233.492
153	195328330.78
154	64149660.7366
155	100871026.19
156	40760841.1366
157	115884520.688
158	214032523.058
159	86187832.8088
160	257745551.317
161	338535579.304
162	314846073.408
163	276325777.502
164	276940648.049
165	238621267.036
166	253057507.397
167	186824758.031
double SES(168,2) #Comments here
0	1119349.71672
1	15856347.3462
2	12502016.5934
3	33741735.5701
4	597172.795235
5	12994486.1443
6	25128204.8505
7	17843795.1458
8	34381207.0797
9	26852793.0048
10	29195279.1319
11	32312857.6186
12	23219509.5574
13	25615055.6974
14	31864319.0413
15	34944664.2608
16	29359848.6738
17	3794679.7241
18	10180285.1435
19	7643991.9876
20	24733928.1358
21	24020976.3739
22	33988754.3148
23	12892893.6536
24	4873765.15867
25	30009256.3313
26	4147075.23402
27	5504986.51469
28	17875154.5779
29	4995384.76113
30	21355545.7376
31	13440320.7045
32	12576371.3307
33	16326967.3594
34	5340217.19018
35	19912165.493
36	22133722.1871
37	28061393.8412
38	12149932.9647
39	31299919.8682
40	8890387.46452
41	26430577.2438
42	23738969.2033
43	28356622.3198
44	9675540.20455
45	4341990.65071
46	25034327.6409
47	32083458.5296
48	860944.794459
49	11073881.055
50	4287396.71346
51	13134292.8713
52	7674827.56466
53	1741706.30792
54	7394375.39186
55	1958486.19145
56	2735814.15129
57	663479.614459
58	5953483.45022
59	27212589.5513
60	27374128.8931
61	12494924.1296
62	9921654.26373
63	7884547.78443
64	5115542.13476
65	32648011.0031
66	756002.635638
67	10798328.4224
68	31854667.4917
69	27410720.6164
70	28102300.5392
71	23286015.4177
72	28750765.6586
73	26969215.0147
74	15014827.9523
75	23977281.756
76	5713060.87443
77	26288850.5301
78	16120343.942
79	6884589.5915
80	31330966.5551
81	9807903.51979
82	8585331.79122
83	3449429.63064
84	34948910.4329
85	26590070.9076
86	22506058.7708
87	34743204.2588
88	3118209.95019
89	32976148.3376
90	761934.549259
91	27361257.2212
92	7041205.3126
93	11136439.6268
94	27350109.7218
95	25121778.4023
96	24624596.5524
97	26518077.8041
98	11310633.753
99	9646303.56516
100	25399514.9781
101	4275696.68258
102	18513372.8416
103	25188980.8535
104	8678225.9619
105	28958935.607
106	13986002.4278
107	24214185.7415
108	31167659.2476
109	1224545.31985
110	4655761.77339
111	11710218.3743
112	18953580.5813
113	8335559.79266
114	5357795.00854
115	18773725.7508
116	4975469.4628
117	7261658.04017
118	2327455.1547
119	5809063.61477
120	24469442.5141
121	22469287.776
122	13642941.0122
123	34121714.5007
124	8384587.6852
125	13575926.992
126	31130790.4639
127	28583691.2304
128	27857822.007
129	15263974.4688
130	1727571.84755
131	14817041.0632
132	20354292.5919
133	3350280.86751
134	16149285.3405
135	25595609.9486
136	26482993.1866
137	18536087.4442
138	22392166.6486
139	5915307.94648
140	115701.248896
141	6296560.4305
142	15701667.0787
143	11041350.862
144	5263498.92031
145	14471721.124
146	21634331.7429
147	8796055.56927
148	4125235.6137
149	1543047.42733
150	20271941.1778
151	32260584.6024
152	24153821.169
153	16969183.713
154	4033689.69891
155	8799913.87804
156	16085263.7331
157	16957955.1304
158	25617381.7361
159	29751324.6093
160	28081947.6682
161	27531679.1417
162	25376086.1909
163	14266191.4426
164	10552741.7468
165	22108471.6176
166	6271544.25282
167	6231417.53516
double ES(168,2) #Comments here
0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	20000000.0
10	-16259589.1782
11	15417589.2217
12	20000000.0
13	8841999.95649
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	-20000000.0
24	20000000.0
25	-20000000.0
26	20000000.0
27	0.0
28	0.0
29	0.0
30	0.0
31	0.0
32	0.0
33	0.0
34	0.0
35	0.0
36	0.0
37	0.0
38	0.0
39	0.0
40	-7040617.55828
41	-20000000.0
42	-20000000.0
43	959382.441717
44	20000000.0
45	20000000.0
46	8000000.0
47	0.0
48	0.0
49	0.0
50	0.0
51	0.0
52	0.0
53	0.0
54	0.0
55	0.0
56	0.0
57	0.0
58	-14811067.6184
59	14811067.6184
60	-20000000.0
61	20000000.0
62	0.0
63	0.0
64	0.0
65	0.0
66	0.0
67	0.0
68	0.0
69	0.0
70	0.0
71	0.0
72	0.0
73	-20000000.0
74	-20000000.0
75	8000000.0
76	0.0
77	0.0
78	0.0
79	0.0
80	20000000.0
81	20000000.0
82	0.0
83	0.0
84	0.0
85	20000000.0
86	15137905.2832
87	12862094.7168
88	0.0
89	0.0
90	0.0
91	0.0
92	0.0
93	0.0
94	0.0
95	-20000000.0
96	-20000000.0
97	8000000.0
98	0.0
99	0.0
100	0.0
101	0.0
102	0.0
103	0.0
104	0.0
105	0.0
106	0.0
107	0.0
108	20000000.0
109	20000000.0
110	8000000.0
111	0.0
112	0.0
113	0.0
114	0.0
115	0.0
116	0.0
117	0.0
118	-20000000.0
119	20000000.0
120	-20000000.0
121	20000000.0
122	-20000000.0
123	-20000000.0
124	8000000.0
125	0.0
126	20000000.0
127	-15100871.3596
128	20000000.0
129	20000000.0
130	3100871.35961
131	0.0
132	0.0
133	0.0
134	0.0
135	0.0
136	0.0
137	0.0
138	0.0
139	0.0
140	0.0
141	0.0
142	0.0
143	0.0
144	0.0
145	0.0
146	0.0
147	0.0
148	0.0
149	-7238496.03136
150	7238496.03136
151	-20000000.0
152	-20000000.0
153	14566332.823
154	-20000000.0
155	2566332.82297
156	0.0
157	1916382.17825
158	1916382.17825
159	0.0
160	20000000.0
161	20000000.0
162	8000000.0
163	0.0
164	0.0
165	0.0
166	-20000000.0
167	-20000000.0
double IP(168,2) #Comments here
0	7002894.519
1	43955790.5
2	21253428.2
3	57360950.47
4	1015193.752
5	22090626.44
6	42717948.25
7	30334451.76
8	58448052.04
9	45649748.1
10	49631974.52
11	54931857.95
12	39473166.25
13	43545594.69
14	54169342.37
15	59405929.24
16	49911742.74
17	6450955.531
18	17306484.74
19	12994786.38
20	42047677.84
21	40835659.83
22	57780882.33
23	21917919.21
24	8285400.77
25	51015735.76
26	7050027.898
27	9358477.076
28	30387762.79
29	8492154.094
30	36304427.76
31	22848545.19
32	21379831.26
33	27755844.51
34	9078369.223
35	33850681.33
36	37627327.72
37	47704369.53
38	20654886.03
39	53209863.78
40	15113658.69
41	44931981.31
42	40356247.64
43	48206257.94
44	16448418.35
45	7381384.107
46	42558356.99
47	54541879.5
48	1463606.151
49	18825597.8
50	7288574.412
51	22328297.88
52	13047206.86
53	2960900.724
54	12570438.17
55	3329426.525
56	4650884.057
57	1127915.345
58	10120921.87
59	46261402.24
60	46536019.11
61	21241371.02
62	16866812.25
63	13403731.23
64	8696421.63
65	55501618.7
66	1285204.481
67	18357158.31
68	54152934.73
69	46598225.05
70	47773910.92
71	39586226.21
72	48876301.62
73	45847665.52
74	25525207.52
75	40761378.99
76	9712203.486
77	44691045.9
78	27404584.7
79	11703802.31
80	53262643.15
81	16673435.98
82	14595064.04
83	5864030.373
84	59413147.73
85	45203120.55
86	38260299.91
87	59063447.24
88	5300956.915
89	56059452.18
90	1295288.734
91	46514137.27
92	11970049.03
93	18931947.37
94	46495186.52
95	42707023.28
96	41861814.14
97	45080732.26
98	19228077.38
99	16398716.06
100	43179175.47
101	7268684.361
102	31472733.83
103	42821267.45
104	14752984.14
105	49230190.54
106	23776204.13
107	41164115.76
108	52985020.73
109	2081727.044
110	7914795.014
111	19907371.23
112	32221086.99
113	14170451.65
114	9108251.515
115	31915333.78
116	8458298.087
117	12344818.67
118	3956673.764
119	9875408.146
120	41598052.27
121	38197789.23
122	23192999.72
123	58006914.65
124	14253799.06
125	23079075.88
126	52922343.78
127	48592275.09
128	47358297.42
129	25948756.6
130	2936872.142
131	25188969.8
132	34602297.4
133	5695477.476
134	27453785.08
135	43512536.92
136	45021088.42
137	31511348.65
138	38066683.31
139	10056023.51
140	196692.1231
141	10704152.73
142	26692834.04
143	18770296.46
144	8947948.164
145	24601925.9
146	36778363.96
147	14953294.47
148	7012900.544
149	2623180.626
150	34462300.01
151	54842993.82
152	41061495.99
153	28847612.31
154	6857272.488
155	14959853.59
156	27344948.34
157	28828523.72
158	43549548.96
159	50577251.84
160	47739311.04
161	46803854.54
162	43139346.52
163	24252525.45
164	17939660.98
165	37584401.75
166	10661625.23
167	10593409.81
